architecture,horizon,run,success,errors_introduced,errors_detected,errors_recovered,escaped_errors,agent_calls
single,250,768,0,2,0,0,1,250
reflection,250,768,0,5,69,67,1,319
static_team,250,768,1,6,6,6,0,510
corpus_mesh,250,768,1,4,4,4,0,528
single,250,769,0,4,0,0,1,250
reflection,250,769,0,10,67,67,1,317
static_team,250,769,1,5,5,5,0,505
corpus_mesh,250,769,1,2,2,2,0,530
single,250,770,0,5,0,0,1,250
reflection,250,770,0,2,64,63,1,314
static_team,250,770,1,4,4,4,0,507
corpus_mesh,250,770,0,2,2,1,1,530
single,250,771,0,5,0,0,1,250
reflection,250,771,0,2,72,70,1,322
static_team,250,771,1,0,0,0,0,501
corpus_mesh,250,771,1,3,3,3,0,537
single,250,772,0,5,0,0,1,250
reflection,250,772,0,4,60,60,1,310
static_team,250,772,1,5,5,5,0,509
corpus_mesh,250,772,1,2,2,2,0,531
single,250,773,0,7,0,0,1,250
reflection,250,773,1,1,76,76,0,326
static_team,250,773,1,3,3,3,0,505
corpus_mesh,250,773,0,3,3,3,1,538
single,250,774,0,5,0,0,1,250
reflection,250,774,0,5,65,63,1,315
static_team,250,774,1,3,3,3,0,504
corpus_mesh,250,774,0,2,2,1,1,535
single,250,775,0,4,0,0,1,250
reflection,250,775,0,2,68,68,1,318
static_team,250,775,1,4,4,4,0,505
corpus_mesh,250,775,1,7,7,7,0,541
single,250,776,0,2,0,0,1,250
reflection,250,776,0,4,71,71,1,321
static_team,250,776,0,5,5,4,1,507
corpus_mesh,250,776,1,4,4,4,0,532
single,250,777,0,2,0,0,1,250
reflection,250,777,0,3,69,67,1,319
static_team,250,777,1,5,5,5,0,505
corpus_mesh,250,777,1,4,4,4,0,537
single,250,778,0,2,0,0,1,250
reflection,250,778,0,8,74,74,1,324
static_team,250,778,1,4,4,4,0,509
corpus_mesh,250,778,1,3,3,3,0,534
single,250,779,0,2,0,0,1,250
reflection,250,779,0,2,67,65,1,317
static_team,250,779,1,2,2,2,0,503
corpus_mesh,250,779,1,6,6,6,0,537
single,250,780,0,7,0,0,1,250
reflection,250,780,0,4,69,69,1,319
static_team,250,780,1,6,6,6,0,508
corpus_mesh,250,780,1,5,5,5,0,538
single,250,781,0,8,0,0,1,250
reflection,250,781,0,6,68,68,1,318
static_team,250,781,0,4,4,3,1,504
corpus_mesh,250,781,1,2,2,2,0,533
single,250,782,0,9,0,0,1,250
reflection,250,782,0,6,66,66,1,316
static_team,250,782,1,7,7,7,0,510
corpus_mesh,250,782,1,2,2,2,0,539
single,250,783,0,4,0,0,1,250
reflection,250,783,0,5,71,70,1,321
static_team,250,783,1,5,5,5,0,505
corpus_mesh,250,783,0,8,8,7,1,542
single,250,784,0,4,0,0,1,250
reflection,250,784,0,6,77,77,1,327
static_team,250,784,1,3,3,3,0,507
corpus_mesh,250,784,1,2,2,2,0,536
single,250,785,0,6,0,0,1,250
reflection,250,785,0,3,75,75,1,325
static_team,250,785,1,1,1,1,0,504
corpus_mesh,250,785,0,5,5,3,2,534
single,250,786,0,3,0,0,1,250
reflection,250,786,0,3,74,73,1,324
static_team,250,786,0,5,5,4,1,506
corpus_mesh,250,786,1,5,5,5,0,530
single,250,787,0,7,0,0,1,250
reflection,250,787,0,6,72,71,1,322
static_team,250,787,1,4,4,4,0,507
corpus_mesh,250,787,1,5,5,5,0,532
single,250,788,0,1,0,0,1,250
reflection,250,788,0,6,81,80,1,331
static_team,250,788,1,3,3,3,0,503
corpus_mesh,250,788,0,4,4,3,1,536
single,250,789,0,3,0,0,1,250
reflection,250,789,0,1,71,69,1,321
static_team,250,789,1,4,4,4,0,505
corpus_mesh,250,789,1,2,2,2,0,525
single,250,790,1,0,0,0,0,250
reflection,250,790,0,6,63,62,1,313
static_team,250,790,1,2,2,2,0,504
corpus_mesh,250,790,1,4,4,4,0,532
single,250,791,0,2,0,0,1,250
reflection,250,791,0,5,66,65,1,316
static_team,250,791,1,4,4,4,0,504
corpus_mesh,250,791,1,5,5,5,0,534
single,250,792,0,2,0,0,1,250
reflection,250,792,0,2,57,55,1,307
static_team,250,792,1,1,1,1,0,502
corpus_mesh,250,792,0,5,5,4,1,535
single,250,793,0,2,0,0,1,250
reflection,250,793,0,2,67,66,1,317
static_team,250,793,1,5,5,5,0,505
corpus_mesh,250,793,1,2,2,2,0,528
single,250,794,0,3,0,0,1,250
reflection,250,794,0,4,70,68,1,320
static_team,250,794,0,4,4,4,1,506
corpus_mesh,250,794,1,6,6,6,0,549
single,250,795,0,4,0,0,1,250
reflection,250,795,0,4,71,71,1,321
static_team,250,795,1,5,5,5,0,507
corpus_mesh,250,795,1,2,2,2,0,527
single,250,796,1,0,0,0,0,250
reflection,250,796,0,4,77,75,1,327
static_team,250,796,1,3,3,3,0,503
corpus_mesh,250,796,1,5,5,5,0,537
single,250,797,0,4,0,0,1,250
reflection,250,797,0,6,77,77,1,327
static_team,250,797,1,5,5,5,0,506
corpus_mesh,250,797,1,2,2,2,0,525
single,250,798,0,6,0,0,1,250
reflection,250,798,0,4,72,71,1,322
static_team,250,798,1,2,2,2,0,502
corpus_mesh,250,798,1,4,4,4,0,532
single,250,799,0,1,0,0,1,250
reflection,250,799,0,2,70,70,1,320
static_team,250,799,1,4,4,4,0,505
corpus_mesh,250,799,1,3,3,3,0,536
single,250,800,0,2,0,0,1,250
reflection,250,800,0,4,70,69,1,320
static_team,250,800,1,4,4,4,0,505
corpus_mesh,250,800,1,5,5,5,0,543
single,250,801,0,3,0,0,1,250
reflection,250,801,0,5,61,61,1,311
static_team,250,801,1,3,3,3,0,506
corpus_mesh,250,801,1,2,2,2,0,537
single,250,802,0,1,0,0,1,250
reflection,250,802,0,4,72,70,1,322
static_team,250,802,1,2,2,2,0,506
corpus_mesh,250,802,1,3,3,3,0,537
single,250,803,0,4,0,0,1,250
reflection,250,803,0,4,75,74,1,325
static_team,250,803,1,4,4,4,0,506
corpus_mesh,250,803,1,2,2,2,0,532
single,250,804,0,3,0,0,1,250
reflection,250,804,0,6,66,65,1,316
static_team,250,804,1,6,6,6,0,507
corpus_mesh,250,804,1,4,4,4,0,539
single,250,805,0,2,0,0,1,250
reflection,250,805,0,2,72,72,1,322
static_team,250,805,1,5,5,5,0,507
corpus_mesh,250,805,1,0,0,0,0,534
single,250,806,0,8,0,0,1,250
reflection,250,806,0,2,69,69,1,319
static_team,250,806,1,4,4,4,0,504
corpus_mesh,250,806,1,2,2,2,0,534
single,250,807,0,4,0,0,1,250
reflection,250,807,0,2,57,56,1,307
static_team,250,807,1,1,1,1,0,502
corpus_mesh,250,807,1,4,4,4,0,534
single,250,808,0,5,0,0,1,250
reflection,250,808,0,6,77,75,1,327
static_team,250,808,1,2,2,2,0,502
corpus_mesh,250,808,1,6,6,6,0,534
single,250,809,0,4,0,0,1,250
reflection,250,809,0,2,60,58,1,310
static_team,250,809,1,3,3,3,0,506
corpus_mesh,250,809,1,4,4,4,0,540
single,250,810,0,5,0,0,1,250
reflection,250,810,0,2,79,78,1,329
static_team,250,810,1,2,2,2,0,502
corpus_mesh,250,810,1,13,13,13,0,555
single,250,811,1,0,0,0,0,250
reflection,250,811,0,5,62,62,1,312
static_team,250,811,1,5,5,5,0,505
corpus_mesh,250,811,1,6,6,6,0,541
single,250,812,0,7,0,0,1,250
reflection,250,812,0,3,68,65,1,318
static_team,250,812,1,3,3,3,0,505
corpus_mesh,250,812,1,3,3,3,0,536
single,250,813,0,3,0,0,1,250
reflection,250,813,0,6,82,79,1,332
static_team,250,813,1,5,5,5,0,509
corpus_mesh,250,813,1,5,5,5,0,535
single,250,814,0,2,0,0,1,250
reflection,250,814,0,6,60,59,1,310
static_team,250,814,1,1,1,1,0,501
corpus_mesh,250,814,1,2,2,2,0,523
single,250,815,0,11,0,0,1,250
reflection,250,815,0,6,77,75,1,327
static_team,250,815,1,8,8,8,0,510
corpus_mesh,250,815,1,4,4,4,0,535
single,250,816,0,2,0,0,1,250
reflection,250,816,0,7,68,68,1,318
static_team,250,816,1,4,4,4,0,506
corpus_mesh,250,816,1,7,7,7,0,541
single,250,817,1,0,0,0,0,250
reflection,250,817,0,4,78,78,1,328
static_team,250,817,1,2,2,2,0,502
corpus_mesh,250,817,0,3,3,2,1,534
single,250,818,0,6,0,0,1,250
reflection,250,818,0,7,74,73,1,324
static_team,250,818,1,4,4,4,0,506
corpus_mesh,250,818,1,2,2,2,0,530
single,250,819,0,3,0,0,1,250
reflection,250,819,0,5,57,56,1,307
static_team,250,819,1,2,2,2,0,503
corpus_mesh,250,819,1,3,3,3,0,538
single,250,820,0,7,0,0,1,250
reflection,250,820,0,3,70,69,1,320
static_team,250,820,1,2,2,2,0,502
corpus_mesh,250,820,1,6,6,6,0,538
single,250,821,0,4,0,0,1,250
reflection,250,821,0,3,71,71,1,321
static_team,250,821,1,3,3,3,0,505
corpus_mesh,250,821,1,1,1,1,0,528
single,250,822,0,5,0,0,1,250
reflection,250,822,0,6,56,56,1,306
static_team,250,822,1,2,2,2,0,503
corpus_mesh,250,822,1,3,3,3,0,524
single,250,823,0,7,0,0,1,250
reflection,250,823,0,2,71,70,1,321
static_team,250,823,1,3,3,3,0,504
corpus_mesh,250,823,1,6,6,6,0,548
single,250,824,0,5,0,0,1,250
reflection,250,824,0,3,73,72,1,323
static_team,250,824,0,2,1,1,1,501
corpus_mesh,250,824,1,5,5,5,0,533
single,250,825,1,0,0,0,0,250
reflection,250,825,0,4,59,59,1,309
static_team,250,825,1,7,7,7,0,509
corpus_mesh,250,825,0,4,4,3,1,533
single,250,826,0,2,0,0,1,250
reflection,250,826,0,3,68,65,1,318
static_team,250,826,1,4,4,4,0,505
corpus_mesh,250,826,1,3,3,3,0,528
single,250,827,0,3,0,0,1,250
reflection,250,827,0,5,73,73,1,323
static_team,250,827,1,4,4,4,0,505
corpus_mesh,250,827,1,6,6,6,0,538
single,250,828,0,1,0,0,1,250
reflection,250,828,0,4,60,59,1,310
static_team,250,828,1,3,3,3,0,503
corpus_mesh,250,828,1,4,4,4,0,525
single,250,829,0,4,0,0,1,250
reflection,250,829,0,2,69,69,1,319
static_team,250,829,1,6,6,6,0,506
corpus_mesh,250,829,1,5,5,5,0,544
single,250,830,0,3,0,0,1,250
reflection,250,830,0,7,74,74,1,324
static_team,250,830,1,5,5,5,0,505
corpus_mesh,250,830,1,6,6,6,0,542
single,250,831,0,5,0,0,1,250
reflection,250,831,0,5,80,80,1,330
static_team,250,831,1,2,2,2,0,503
corpus_mesh,250,831,1,2,2,2,0,528
single,250,832,0,3,0,0,1,250
reflection,250,832,0,6,65,62,1,315
static_team,250,832,0,2,2,1,1,502
corpus_mesh,250,832,1,2,2,2,0,539
single,250,833,0,4,0,0,1,250
reflection,250,833,0,4,72,71,1,322
static_team,250,833,1,6,6,6,0,507
corpus_mesh,250,833,1,0,0,0,0,532
single,250,834,0,4,0,0,1,250
reflection,250,834,0,4,68,68,1,318
static_team,250,834,1,2,2,2,0,506
corpus_mesh,250,834,1,1,1,1,0,534
single,250,835,0,6,0,0,1,250
reflection,250,835,0,2,69,68,1,319
static_team,250,835,1,5,5,5,0,507
corpus_mesh,250,835,1,6,6,5,0,534
single,250,836,0,4,0,0,1,250
reflection,250,836,0,6,75,75,1,325
static_team,250,836,0,5,5,5,1,507
corpus_mesh,250,836,1,3,3,3,0,539
single,250,837,0,1,0,0,1,250
reflection,250,837,0,4,48,48,1,298
static_team,250,837,1,5,5,5,0,505
corpus_mesh,250,837,1,2,2,2,0,532
single,250,838,0,1,0,0,1,250
reflection,250,838,0,3,75,74,1,325
static_team,250,838,1,4,4,4,0,505
corpus_mesh,250,838,1,4,4,4,0,529
single,250,839,0,8,0,0,1,250
reflection,250,839,0,7,71,71,1,321
static_team,250,839,1,2,2,2,0,503
corpus_mesh,250,839,1,5,5,5,0,538
single,250,840,0,2,0,0,1,250
reflection,250,840,0,1,53,52,1,303
static_team,250,840,1,4,4,4,0,505
corpus_mesh,250,840,1,0,0,0,0,530
single,250,841,0,6,0,0,1,250
reflection,250,841,0,4,69,68,1,319
static_team,250,841,1,5,5,5,0,505
corpus_mesh,250,841,1,4,4,4,0,536
single,250,842,0,2,0,0,1,250
reflection,250,842,0,3,74,74,1,324
static_team,250,842,1,5,5,5,0,506
corpus_mesh,250,842,1,3,3,3,0,535
single,250,843,0,4,0,0,1,250
reflection,250,843,0,4,78,76,1,328
static_team,250,843,1,2,2,2,0,504
corpus_mesh,250,843,1,3,3,3,0,531
single,250,844,0,1,0,0,1,250
reflection,250,844,0,2,70,68,1,320
static_team,250,844,1,6,6,6,0,507
corpus_mesh,250,844,0,5,5,4,1,538
single,250,845,0,3,0,0,1,250
reflection,250,845,0,5,55,53,1,305
static_team,250,845,1,2,2,2,0,503
corpus_mesh,250,845,1,5,5,5,0,535
single,250,846,0,4,0,0,1,250
reflection,250,846,0,2,73,71,1,323
static_team,250,846,1,5,5,5,0,506
corpus_mesh,250,846,1,1,1,1,0,532
single,250,847,0,4,0,0,1,250
reflection,250,847,0,3,60,58,1,310
static_team,250,847,1,2,2,2,0,503
corpus_mesh,250,847,1,3,3,3,0,532
single,250,848,0,5,0,0,1,250
reflection,250,848,0,2,71,70,1,321
static_team,250,848,1,4,4,4,0,504
corpus_mesh,250,848,1,5,5,5,0,526
single,250,849,0,4,0,0,1,250
reflection,250,849,0,3,80,79,1,330
static_team,250,849,1,3,3,3,0,503
corpus_mesh,250,849,1,4,4,4,0,536
single,250,850,0,1,0,0,1,250
reflection,250,850,0,2,69,67,1,319
static_team,250,850,1,5,5,5,0,506
corpus_mesh,250,850,0,7,7,6,1,542
single,250,851,0,2,0,0,1,250
reflection,250,851,0,2,60,59,1,310
static_team,250,851,1,2,2,2,0,503
corpus_mesh,250,851,1,4,4,4,0,532
single,250,852,0,3,0,0,1,250
reflection,250,852,0,3,64,64,1,314
static_team,250,852,1,3,3,3,0,507
corpus_mesh,250,852,1,5,5,5,0,531
single,250,853,0,1,0,0,1,250
reflection,250,853,0,4,71,70,1,321
static_team,250,853,1,2,2,2,0,502
corpus_mesh,250,853,1,7,7,7,0,538
single,250,854,0,3,0,0,1,250
reflection,250,854,0,6,61,60,1,311
static_team,250,854,1,4,4,4,0,504
corpus_mesh,250,854,1,4,4,4,0,538
single,250,855,0,3,0,0,1,250
reflection,250,855,0,3,76,74,1,326
static_team,250,855,1,0,0,0,0,500
corpus_mesh,250,855,1,4,4,4,0,529
single,250,856,0,8,0,0,1,250
reflection,250,856,0,4,78,76,1,328
static_team,250,856,1,2,2,2,0,504
corpus_mesh,250,856,1,2,2,2,0,533
single,250,857,0,2,0,0,1,250
reflection,250,857,1,1,62,62,0,312
static_team,250,857,1,4,4,4,0,505
corpus_mesh,250,857,1,5,5,5,0,533
single,250,858,0,3,0,0,1,250
reflection,250,858,0,3,68,67,1,318
static_team,250,858,1,6,6,6,0,507
corpus_mesh,250,858,1,3,3,3,0,524
single,250,859,0,4,0,0,1,250
reflection,250,859,0,4,70,70,1,320
static_team,250,859,1,4,4,4,0,505
corpus_mesh,250,859,1,1,1,1,0,526
single,250,860,0,4,0,0,1,250
reflection,250,860,0,2,74,73,1,324
static_team,250,860,1,13,13,13,0,516
corpus_mesh,250,860,1,6,6,6,0,545
single,250,861,0,3,0,0,1,250
reflection,250,861,0,3,65,63,1,315
static_team,250,861,1,6,6,6,0,507
corpus_mesh,250,861,1,4,4,4,0,540
single,250,862,0,1,0,0,1,250
reflection,250,862,0,4,73,73,1,323
static_team,250,862,1,3,3,3,0,504
corpus_mesh,250,862,1,3,3,3,0,544
single,250,863,0,4,0,0,1,250
reflection,250,863,0,6,89,88,1,339
static_team,250,863,1,5,5,5,0,506
corpus_mesh,250,863,1,3,3,3,0,535
single,250,864,0,2,0,0,1,250
reflection,250,864,0,2,64,64,1,314
static_team,250,864,0,2,1,1,1,501
corpus_mesh,250,864,1,1,1,1,0,528
single,250,865,0,2,0,0,1,250
reflection,250,865,0,8,61,60,1,311
static_team,250,865,1,4,4,4,0,504
corpus_mesh,250,865,1,5,5,5,0,535
single,250,866,1,0,0,0,0,250
reflection,250,866,0,4,65,64,1,315
static_team,250,866,1,7,7,7,0,509
corpus_mesh,250,866,1,5,5,5,0,533
single,250,867,0,2,0,0,1,250
reflection,250,867,0,2,76,76,1,326
static_team,250,867,1,3,3,3,0,504
corpus_mesh,250,867,1,4,4,4,0,538
single,250,868,0,6,0,0,1,250
reflection,250,868,0,4,64,64,1,314
static_team,250,868,1,2,2,2,0,504
corpus_mesh,250,868,1,2,2,2,0,525
single,250,869,0,8,0,0,1,250
reflection,250,869,0,4,53,53,1,303
static_team,250,869,0,3,3,2,1,504
corpus_mesh,250,869,0,6,6,5,1,534
single,250,870,0,1,0,0,1,250
reflection,250,870,0,2,68,68,1,318
static_team,250,870,1,6,6,6,0,508
corpus_mesh,250,870,1,4,4,4,0,534
single,250,871,0,4,0,0,1,250
reflection,250,871,0,3,79,78,1,329
static_team,250,871,1,1,1,1,0,501
corpus_mesh,250,871,1,3,3,3,0,542
single,250,872,0,2,0,0,1,250
reflection,250,872,0,4,68,68,1,318
static_team,250,872,1,3,3,3,0,503
corpus_mesh,250,872,1,4,4,4,0,537
single,250,873,0,1,0,0,1,250
reflection,250,873,0,5,70,70,1,320
static_team,250,873,1,6,6,6,0,507
corpus_mesh,250,873,1,6,6,6,0,542
single,250,874,0,7,0,0,1,250
reflection,250,874,0,2,69,68,1,319
static_team,250,874,1,5,5,5,0,507
corpus_mesh,250,874,1,6,6,6,0,538
single,250,875,0,2,0,0,1,250
reflection,250,875,0,6,67,66,1,317
static_team,250,875,1,4,4,4,0,506
corpus_mesh,250,875,1,3,3,3,0,524
single,250,876,0,3,0,0,1,250
reflection,250,876,0,4,71,71,1,321
static_team,250,876,1,3,3,3,0,503
corpus_mesh,250,876,1,4,4,4,0,536
single,250,877,0,4,0,0,1,250
reflection,250,877,0,3,67,65,1,317
static_team,250,877,1,6,6,6,0,507
corpus_mesh,250,877,1,5,5,5,0,525
single,250,878,0,5,0,0,1,250
reflection,250,878,0,5,83,82,1,333
static_team,250,878,1,4,4,4,0,507
corpus_mesh,250,878,1,5,5,5,0,535
single,250,879,0,4,0,0,1,250
reflection,250,879,0,7,61,60,1,311
static_team,250,879,1,5,5,5,0,506
corpus_mesh,250,879,1,2,2,2,0,526
single,250,880,0,3,0,0,1,250
reflection,250,880,0,4,79,77,1,329
static_team,250,880,1,6,6,6,0,508
corpus_mesh,250,880,1,0,0,0,0,525
single,250,881,0,6,0,0,1,250
reflection,250,881,0,2,63,63,1,313
static_team,250,881,1,2,2,2,0,503
corpus_mesh,250,881,1,2,2,2,0,524
single,250,882,0,3,0,0,1,250
reflection,250,882,0,4,85,82,1,335
static_team,250,882,1,2,2,2,0,503
corpus_mesh,250,882,1,1,1,1,0,519
single,250,883,0,4,0,0,1,250
reflection,250,883,0,7,79,77,1,329
static_team,250,883,1,0,0,0,0,502
corpus_mesh,250,883,1,7,7,7,0,550
single,250,884,0,5,0,0,1,250
reflection,250,884,0,5,75,74,1,325
static_team,250,884,1,1,1,1,0,502
corpus_mesh,250,884,1,3,3,3,0,532
single,250,885,0,3,0,0,1,250
reflection,250,885,0,3,60,58,1,310
static_team,250,885,1,6,6,6,0,509
corpus_mesh,250,885,0,1,1,1,1,529
single,250,886,0,2,0,0,1,250
reflection,250,886,0,6,72,71,1,322
static_team,250,886,1,3,3,3,0,503
corpus_mesh,250,886,1,0,0,0,0,523
single,250,887,0,6,0,0,1,250
reflection,250,887,0,4,81,80,1,331
static_team,250,887,1,2,2,2,0,503
corpus_mesh,250,887,1,1,1,1,0,530
single,250,888,0,6,0,0,1,250
reflection,250,888,0,2,76,74,1,326
static_team,250,888,1,4,4,4,0,504
corpus_mesh,250,888,1,6,6,6,0,543
single,250,889,1,2,0,0,0,250
reflection,250,889,0,3,63,63,1,313
static_team,250,889,1,5,5,5,0,505
corpus_mesh,250,889,1,3,3,3,0,540
single,250,890,0,6,0,0,1,250
reflection,250,890,0,4,76,75,1,326
static_team,250,890,1,0,0,0,0,501
corpus_mesh,250,890,1,5,5,5,0,533
single,250,891,0,5,0,0,1,250
reflection,250,891,0,5,75,73,1,325
static_team,250,891,1,4,4,4,0,504
corpus_mesh,250,891,1,5,5,5,0,541
single,250,892,0,3,0,0,1,250
reflection,250,892,0,3,73,71,1,323
static_team,250,892,1,3,3,3,0,507
corpus_mesh,250,892,1,7,7,7,0,541
single,250,893,0,3,0,0,1,250
reflection,250,893,0,1,56,55,1,306
static_team,250,893,1,3,3,3,0,503
corpus_mesh,250,893,1,5,5,5,0,536
single,250,894,0,4,0,0,1,250
reflection,250,894,0,5,65,63,1,315
static_team,250,894,1,5,5,5,0,505
corpus_mesh,250,894,1,4,4,4,0,531
single,250,895,0,3,0,0,1,250
reflection,250,895,0,4,61,61,1,311
static_team,250,895,1,5,5,5,0,505
corpus_mesh,250,895,1,5,5,5,0,533
single,250,896,0,3,0,0,1,250
reflection,250,896,1,5,79,79,0,329
static_team,250,896,1,1,1,1,0,502
corpus_mesh,250,896,1,3,3,3,0,529
single,250,897,0,4,0,0,1,250
reflection,250,897,0,2,65,65,1,315
static_team,250,897,1,3,3,3,0,505
corpus_mesh,250,897,1,7,7,7,0,541
single,250,898,0,2,0,0,1,250
reflection,250,898,0,4,75,75,1,325
static_team,250,898,1,5,5,5,0,506
corpus_mesh,250,898,1,3,3,3,0,529
single,250,899,0,2,0,0,1,250
reflection,250,899,0,3,73,71,1,323
static_team,250,899,1,4,4,4,0,504
corpus_mesh,250,899,1,5,5,5,0,536
single,250,900,0,3,0,0,1,250
reflection,250,900,0,4,73,71,1,323
static_team,250,900,1,7,7,7,0,507
corpus_mesh,250,900,1,5,5,5,0,534
single,250,901,0,5,0,0,1,250
reflection,250,901,0,1,67,66,1,317
static_team,250,901,1,4,4,4,0,505
corpus_mesh,250,901,1,2,2,2,0,522
single,250,902,0,5,0,0,1,250
reflection,250,902,0,4,71,71,1,321
static_team,250,902,1,5,5,5,0,508
corpus_mesh,250,902,1,6,6,6,0,537
single,250,903,0,3,0,0,1,250
reflection,250,903,0,3,59,59,1,309
static_team,250,903,1,7,7,7,0,508
corpus_mesh,250,903,0,6,6,6,1,542
single,250,904,0,5,0,0,1,250
reflection,250,904,0,3,71,70,1,321
static_team,250,904,1,4,4,4,0,505
corpus_mesh,250,904,1,2,2,2,0,530
single,250,905,0,1,0,0,1,250
reflection,250,905,1,1,81,81,0,331
static_team,250,905,1,4,4,4,0,506
corpus_mesh,250,905,1,5,5,5,0,539
single,250,906,0,2,0,0,1,250
reflection,250,906,0,3,63,62,1,313
static_team,250,906,1,2,2,2,0,503
corpus_mesh,250,906,1,4,4,4,0,535
single,250,907,0,2,0,0,1,250
reflection,250,907,0,5,70,69,1,320
static_team,250,907,1,5,5,5,0,507
corpus_mesh,250,907,1,3,3,3,0,542
single,250,908,0,5,0,0,1,250
reflection,250,908,0,6,61,60,1,311
static_team,250,908,1,3,3,3,0,504
corpus_mesh,250,908,1,5,5,4,0,534
single,250,909,0,4,0,0,1,250
reflection,250,909,0,3,72,71,1,322
static_team,250,909,1,1,1,1,0,503
corpus_mesh,250,909,1,2,2,2,0,528
single,250,910,0,3,0,0,1,250
reflection,250,910,0,15,74,72,1,324
static_team,250,910,1,6,6,6,0,507
corpus_mesh,250,910,1,5,5,5,0,539
single,250,911,0,5,0,0,1,250
reflection,250,911,0,6,72,70,1,322
static_team,250,911,1,4,4,4,0,504
corpus_mesh,250,911,1,3,3,3,0,530
single,250,912,0,5,0,0,1,250
reflection,250,912,0,3,75,74,1,325
static_team,250,912,1,3,3,3,0,505
corpus_mesh,250,912,1,1,1,1,0,526
single,250,913,0,7,0,0,1,250
reflection,250,913,0,5,70,70,1,320
static_team,250,913,1,3,3,3,0,504
corpus_mesh,250,913,1,4,4,4,0,529
single,250,914,0,4,0,0,1,250
reflection,250,914,0,1,67,65,1,317
static_team,250,914,1,1,1,1,0,502
corpus_mesh,250,914,1,5,5,5,0,538
single,250,915,0,5,0,0,1,250
reflection,250,915,0,5,82,81,1,332
static_team,250,915,1,2,2,2,0,506
corpus_mesh,250,915,1,2,2,2,0,534
single,250,916,0,6,0,0,1,250
reflection,250,916,0,4,60,56,1,310
static_team,250,916,0,5,5,4,1,505
corpus_mesh,250,916,1,6,6,6,0,538
single,250,917,0,3,0,0,1,250
reflection,250,917,0,4,64,64,1,314
static_team,250,917,1,4,4,4,0,506
corpus_mesh,250,917,1,5,5,5,0,529
single,250,918,0,6,0,0,1,250
reflection,250,918,0,2,78,78,1,328
static_team,250,918,1,2,2,2,0,504
corpus_mesh,250,918,0,7,6,6,1,533
single,250,919,0,5,0,0,1,250
reflection,250,919,0,4,74,73,1,324
static_team,250,919,0,6,6,4,2,508
corpus_mesh,250,919,1,2,2,2,0,530
single,250,920,0,4,0,0,1,250
reflection,250,920,0,5,67,64,1,317
static_team,250,920,1,8,8,8,0,508
corpus_mesh,250,920,0,5,5,5,1,539
single,250,921,1,0,0,0,0,250
reflection,250,921,0,2,62,62,1,312
static_team,250,921,1,3,3,3,0,503
corpus_mesh,250,921,1,7,7,7,0,539
single,250,922,0,5,0,0,1,250
reflection,250,922,0,5,70,69,1,320
static_team,250,922,0,4,4,3,1,504
corpus_mesh,250,922,1,4,4,4,0,528
single,250,923,0,3,0,0,1,250
reflection,250,923,0,4,58,56,1,308
static_team,250,923,0,6,6,5,1,507
corpus_mesh,250,923,1,5,5,5,0,538
single,250,924,0,3,0,0,1,250
reflection,250,924,0,5,65,64,1,315
static_team,250,924,1,6,6,6,0,507
corpus_mesh,250,924,1,2,2,2,0,525
single,250,925,0,4,0,0,1,250
reflection,250,925,0,4,67,66,1,317
static_team,250,925,1,3,3,3,0,505
corpus_mesh,250,925,1,4,4,4,0,532
single,250,926,0,5,0,0,1,250
reflection,250,926,0,4,71,70,1,321
static_team,250,926,1,4,4,4,0,505
corpus_mesh,250,926,1,6,6,6,0,531
single,250,927,0,5,0,0,1,250
reflection,250,927,0,5,66,65,1,316
static_team,250,927,0,5,4,4,1,505
corpus_mesh,250,927,1,4,4,4,0,534
single,250,928,0,4,0,0,1,250
reflection,250,928,0,6,67,66,1,317
static_team,250,928,1,5,5,5,0,505
corpus_mesh,250,928,1,2,2,2,0,536
